supplier_id,sales_growth,profit_margin,normalised_ebita_margin,net_profit_margin,net_worth,working_capital,receivable_day,inventory_days,payable_days,cash_equivalents,current_liabilities,total_debts,net_income,cashflow_stability,is_client_on_CRB,statements_status,economic_sensitivity,capital_intensity,utilization_capacity,market_growth,is_litigation_issues,how_regulated,is_there_competition,how_competitive,how_mature,is_industry_performing,is_industry_risky,are_there_structures,is_business_technical,how_technical,how_managed,is_it_one_man_show,is_there_controls,has_experience,times_supplied_before
646,73,34,1,100,93,94290743,69,51,93,73,3,49,88,34,91,98,54,43,15,43,true,false,false,Once,Seldom,true,false,true,true,Seldom,Often,true,true,true,Monthly
647,17,70,29,93,75,210270,92,66,24,95,5,76,72,57,64,30,51,57,47,64,true,false,true,Never,Seldom,true,true,true,true,Once,Yearly,false,true,true,Yearly
648,35,79,94,65,91,10648038,4,32,71,13,4,93,54,6,31,79,52,27,25,63,false,false,true,Monthly,Yearly,false,false,true,true,Often,Seldom,true,true,true,Often
649,13,99,42,90,91,58448384,75,56,86,43,68,40,5,86,27,46,29,41,3,25,false,false,false,Once,Never,false,true,false,false,Weekly,Seldom,false,false,false,Seldom
650,46,98,79,29,5,17759631,13,14,22,100,98,21,59,85,26,54,83,74,37,62,true,true,true,Seldom,Seldom,true,false,true,false,Monthly,Monthly,false,false,false,Daily
651,32,79,38,47,76,28845337,48,30,10,9,38,92,29,76,36,65,22,73,46,89,false,false,false,Often,Never,false,false,true,false,Weekly,Never,false,false,false,Once
652,86,76,43,85,63,49085669,91,4,59,71,54,36,76,37,23,13,14,46,11,97,false,false,false,Seldom,Once,false,false,true,false,Often,Never,false,false,true,Never
653,22,30,58,74,82,76362583,33,35,54,51,61,90,90,62,68,10,68,57,1,21,true,true,false,Once,Often,false,true,false,false,Never,Once,true,false,false,Yearly
654,68,39,54,58,95,16951178,75,10,84,16,25,83,78,82,52,40,73,16,72,38,true,true,true,Never,Often,false,true,false,true,Daily,Seldom,false,false,false,Seldom
655,97,99,3,52,68,50629807,93,90,73,89,21,13,17,99,12,74,65,53,43,9,false,true,true,Once,Monthly,false,true,true,true,Once,Seldom,true,true,false,Seldom
656,4,34,70,22,81,67367129,23,18,1,52,6,98,18,21,12,57,84,39,51,55,true,false,false,Weekly,Monthly,false,false,false,false,Seldom,Daily,false,true,true,Yearly
657,26,43,36,12,44,98053290,49,16,85,38,24,41,9,19,69,62,42,54,60,84,true,false,false,Once,Weekly,true,false,false,false,Daily,Weekly,true,true,true,Yearly
658,29,36,22,3,43,15307949,59,56,18,93,8,34,57,81,23,94,92,49,61,20,false,true,false,Often,Monthly,false,false,true,true,Weekly,Monthly,false,false,true,Weekly
659,82,48,24,65,57,33699496,16,52,29,93,61,22,65,65,59,51,70,25,66,5,true,true,false,Weekly,Weekly,false,false,true,false,Daily,Monthly,true,false,false,Once
660,36,64,11,31,54,91053319,24,45,81,55,77,98,69,72,20,65,24,99,21,81,true,false,false,Never,Seldom,true,false,true,true,Never,Never,false,true,true,Once
661,84,52,100,99,62,76618589,15,9,55,73,6,85,58,8,24,3,65,85,54,71,false,false,false,Often,Monthly,false,true,true,false,Once,Seldom,false,false,true,Monthly
662,8,55,38,16,72,43355214,24,81,12,36,40,43,35,79,44,22,86,29,42,18,true,false,false,Never,Often,false,true,false,true,Monthly,Never,true,false,false,Never
663,39,3,59,40,62,48917394,39,12,96,7,55,94,99,69,58,30,12,85,34,17,true,false,true,Daily,Monthly,true,false,false,false,Seldom,Seldom,false,true,true,Seldom
664,41,2,40,5,64,21093740,96,82,10,75,10,28,58,9,53,100,61,1,61,81,true,false,false,Yearly,Seldom,true,false,true,true,Seldom,Weekly,false,false,true,Daily
665,21,2,75,74,10,88818324,78,36,89,64,16,37,71,92,62,16,7,72,100,3,false,true,true,Yearly,Weekly,false,true,true,true,Monthly,Weekly,false,true,true,Daily
666,20,7,24,63,63,2862058,66,15,90,100,38,11,27,8,41,7,27,5,58,76,true,false,false,Daily,Often,true,true,true,false,Yearly,Daily,true,false,false,Once
667,40,88,32,68,99,63281495,41,60,39,43,93,2,34,43,1,15,80,87,46,82,true,true,false,Daily,Weekly,false,false,true,true,Monthly,Yearly,false,true,false,Seldom
668,76,26,11,82,99,69667133,54,99,84,73,6,54,3,11,55,59,63,38,7,57,true,true,true,Yearly,Never,true,false,true,true,Monthly,Often,true,false,false,Once
669,91,33,76,96,52,1454789,75,88,80,68,51,64,44,77,75,93,44,77,75,46,true,false,true,Monthly,Seldom,true,false,false,false,Yearly,Once,true,false,false,Never
670,77,91,50,75,55,50105818,38,11,91,70,88,73,98,27,3,29,13,5,53,39,true,true,false,Once,Weekly,true,true,true,true,Monthly,Daily,false,true,false,Often
671,75,73,12,83,38,92732308,53,66,20,33,91,30,75,75,52,29,16,33,83,52,true,true,true,Weekly,Often,false,false,false,true,Weekly,Seldom,true,true,true,Once
672,26,13,60,75,93,18792363,54,27,8,52,19,87,100,21,52,31,30,84,44,89,false,true,true,Daily,Daily,false,true,true,true,Yearly,Once,true,true,true,Yearly
673,83,15,2,59,70,85283615,32,25,98,28,33,27,50,73,66,57,97,6,30,36,false,true,true,Never,Monthly,false,true,false,false,Never,Weekly,true,false,true,Yearly
674,75,29,55,68,58,11394058,85,24,24,39,91,74,13,88,64,82,68,61,61,93,false,true,true,Seldom,Often,true,false,false,false,Seldom,Seldom,true,true,true,Monthly
675,26,64,15,22,57,85720128,25,9,43,30,67,76,17,52,29,10,91,10,95,97,true,true,true,Never,Yearly,true,true,true,false,Often,Yearly,true,false,true,Often
676,48,26,18,43,40,12132196,53,24,74,58,29,41,48,26,40,14,63,12,91,58,false,false,true,Seldom,Monthly,false,false,true,false,Once,Once,false,true,false,Never
677,62,62,67,1,92,36553296,67,12,100,54,70,4,71,75,24,24,80,15,79,86,false,false,true,Often,Often,true,true,false,false,Often,Once,true,false,false,Monthly
678,63,59,25,38,26,53071037,56,20,73,32,66,10,65,25,7,89,56,66,77,18,true,false,true,Never,Once,false,false,false,false,Yearly,Weekly,true,false,false,Daily
679,3,14,38,46,15,39962813,53,53,12,19,48,79,23,76,47,83,12,8,79,55,false,true,false,Monthly,Seldom,true,true,true,true,Often,Often,false,true,false,Yearly
680,48,9,77,33,50,77649939,38,25,29,27,5,30,39,71,54,91,2,73,23,45,false,false,false,Seldom,Seldom,false,true,false,false,Seldom,Weekly,true,false,true,Never
681,43,27,72,79,78,17792774,36,65,3,24,99,15,49,32,52,50,73,45,68,62,true,true,true,Yearly,Seldom,false,true,true,false,Monthly,Daily,true,true,false,Seldom
682,42,88,70,20,7,91559315,45,72,84,19,79,49,7,79,85,84,70,47,65,91,false,false,true,Often,Daily,true,true,false,true,Seldom,Daily,false,true,false,Seldom
683,66,15,50,36,85,87109975,55,53,32,43,87,63,9,53,56,33,53,73,53,60,true,false,true,Seldom,Often,false,false,true,true,Yearly,Seldom,true,false,true,Monthly
684,16,80,83,99,33,49178765,94,25,63,50,49,58,10,98,70,53,66,14,58,10,false,true,false,Weekly,Yearly,false,true,true,true,Often,Monthly,false,true,false,Weekly
685,100,43,61,54,5,95165438,45,17,21,31,23,22,29,83,72,15,49,55,15,32,false,false,false,Daily,Yearly,true,false,false,true,Monthly,Seldom,true,true,false,Yearly
686,15,63,4,16,72,13065347,42,92,61,46,53,22,100,31,97,67,1,21,94,12,true,false,false,Monthly,Weekly,false,false,false,true,Weekly,Never,false,true,false,Never
687,3,64,46,52,72,43886939,41,53,23,55,20,83,32,10,66,75,76,89,61,95,false,false,true,Once,Monthly,true,true,false,true,Once,Weekly,false,true,false,Yearly
688,78,48,64,94,41,10576547,31,64,41,28,14,79,100,67,35,73,80,27,31,58,true,false,false,Weekly,Monthly,false,true,false,false,Often,Often,false,true,true,Once
689,41,100,31,57,39,39566774,15,45,89,64,33,6,46,38,84,15,19,40,7,98,true,false,true,Seldom,Never,true,false,true,true,Often,Never,false,true,false,Weekly
690,97,70,20,46,34,21735518,23,65,25,30,59,44,53,65,53,45,72,60,36,43,true,false,true,Seldom,Seldom,false,true,true,true,Seldom,Never,false,true,true,Once
691,50,18,2,96,52,70269501,21,68,90,7,35,88,58,33,3,100,5,20,95,70,true,false,true,Weekly,Daily,true,false,false,false,Daily,Daily,true,false,true,Weekly
692,96,71,33,86,2,51628614,42,31,59,69,79,14,94,26,15,16,39,96,62,60,true,true,true,Daily,Often,false,true,true,false,Seldom,Monthly,true,false,true,Yearly
693,25,61,68,73,67,65381819,47,91,93,11,4,58,39,67,63,40,60,9,93,16,false,false,true,Weekly,Once,false,false,false,false,Often,Never,true,false,true,Weekly
694,41,67,26,2,46,65878405,25,93,43,27,84,65,82,35,45,60,15,29,54,38,false,true,true,Never,Often,true,false,true,true,Once,Yearly,true,true,false,Yearly
695,46,42,24,97,2,38833811,9,96,61,43,44,79,79,84,30,58,64,18,41,71,true,true,false,Yearly,Yearly,true,false,false,false,Seldom,Yearly,true,true,true,Often
696,11,35,64,32,44,95178306,84,15,76,3,32,54,34,46,72,21,50,90,21,48,false,true,true,Yearly,Daily,true,false,false,true,Never,Monthly,true,true,true,Weekly
697,79,79,95,57,84,36980762,51,76,2,11,72,23,76,3,7,1,45,64,35,46,true,false,false,Once,Yearly,false,false,true,true,Once,Once,true,true,false,Weekly
698,84,24,71,37,75,55299067,48,16,74,56,7,26,78,67,74,6,97,79,62,50,true,false,false,Daily,Monthly,false,true,false,false,Monthly,Never,false,true,true,Weekly
699,58,80,93,90,61,56616147,1,29,56,18,14,2,36,42,74,34,97,28,66,100,false,true,false,Daily,Yearly,false,false,false,true,Never,Once,true,true,true,Weekly
700,57,92,12,31,51,69401893,27,33,64,30,72,62,11,68,49,22,67,41,33,80,false,false,false,Daily,Yearly,true,false,true,false,Yearly,Daily,false,false,true,Seldom
701,13,60,40,1,20,39399058,67,98,10,48,19,68,71,38,22,22,54,48,85,1,true,true,false,Daily,Seldom,true,false,false,false,Once,Never,false,true,false,Never
702,14,80,75,37,13,79185337,35,39,74,49,20,26,72,23,1,16,43,1,44,63,true,false,true,Seldom,Once,true,true,true,true,Seldom,Seldom,false,true,true,Seldom
703,27,58,14,44,88,42424340,57,26,6,41,47,9,100,91,83,25,68,45,61,74,false,false,true,Once,Never,false,false,true,false,Monthly,Often,true,true,false,Daily
704,21,21,67,96,26,88173633,97,88,65,51,77,19,7,83,2,38,16,66,6,58,false,true,false,Seldom,Daily,true,false,false,false,Yearly,Weekly,false,true,true,Weekly
705,3,79,10,20,21,90397550,50,78,26,39,80,53,27,23,60,49,77,57,32,25,false,false,true,Never,Daily,false,true,true,false,Yearly,Monthly,false,false,false,Weekly
706,23,96,88,67,33,95713342,26,1,40,86,91,87,64,46,80,45,42,89,22,25,false,false,false,Often,Often,false,true,false,false,Yearly,Seldom,true,false,false,Never
707,57,37,20,20,53,57015927,70,79,36,68,40,72,50,32,44,27,47,62,3,55,true,false,true,Daily,Monthly,false,true,true,false,Monthly,Seldom,true,false,true,Never
708,86,20,44,53,39,2631579,42,39,77,85,76,69,64,38,76,37,88,74,34,33,false,true,false,Daily,Often,true,true,true,true,Monthly,Never,false,false,true,Often
709,82,29,56,82,28,91975353,20,92,94,67,3,49,48,25,64,48,44,10,15,47,true,true,true,Weekly,Daily,true,true,true,true,Seldom,Once,false,true,false,Seldom
710,42,53,34,96,62,89147266,95,28,52,17,62,14,22,12,83,86,88,99,93,80,false,false,true,Monthly,Seldom,false,true,false,true,Yearly,Often,true,false,false,Daily
711,68,27,90,43,75,55000627,97,51,17,6,88,12,57,93,25,75,100,34,70,51,false,true,false,Often,Weekly,false,true,false,true,Often,Weekly,false,false,true,Weekly
712,69,50,51,36,3,55270446,92,29,81,12,20,96,83,39,22,78,73,14,92,4,false,false,true,Yearly,Seldom,true,true,false,false,Never,Yearly,false,true,true,Monthly
713,83,63,53,12,50,36972811,98,57,55,1,45,89,4,89,36,14,30,31,84,57,true,false,false,Weekly,Once,false,true,true,false,Seldom,Weekly,false,true,true,Often
714,85,94,41,65,42,33802287,55,98,99,20,59,71,66,75,11,83,37,82,75,41,true,true,false,Weekly,Never,true,false,false,false,Weekly,Once,true,false,true,Once
715,28,37,71,27,70,72879689,84,90,54,6,49,25,65,87,51,38,47,14,93,48,false,true,false,Often,Weekly,true,true,false,false,Daily,Weekly,true,false,false,Daily
716,87,29,66,71,14,94488150,72,66,60,30,66,43,19,95,59,61,6,3,43,27,false,false,false,Yearly,Never,false,true,false,true,Weekly,Daily,true,false,false,Often
717,83,2,62,93,11,23022741,21,48,99,33,46,81,58,48,75,52,12,62,34,24,true,false,true,Seldom,Often,true,true,true,false,Once,Seldom,true,true,true,Weekly
718,43,57,55,81,14,40637288,45,26,61,65,16,43,91,59,57,66,92,47,34,73,false,true,false,Weekly,Often,false,true,true,true,Yearly,Weekly,true,false,false,Never
719,9,84,78,32,1,18726097,60,41,95,95,39,58,88,83,70,15,96,5,3,48,false,true,false,Once,Never,true,false,false,false,Never,Weekly,true,false,true,Weekly
720,72,6,97,43,37,95077767,13,82,11,35,74,15,87,51,37,97,74,51,60,9,true,false,false,Once,Often,false,false,true,true,Monthly,Once,false,false,false,Yearly
721,20,92,76,56,40,62899853,96,2,100,13,60,91,30,1,90,78,72,17,49,3,true,true,false,Seldom,Never,true,false,false,false,Once,Once,true,true,false,Often
722,57,99,14,86,78,5684654,87,40,60,11,4,47,81,10,15,28,1,83,2,75,false,false,false,Seldom,Weekly,true,true,false,false,Daily,Never,false,false,false,Yearly
723,7,41,56,55,5,88610171,65,30,89,15,8,11,3,71,89,73,28,70,74,15,true,true,true,Often,Daily,false,true,true,false,Seldom,Once,false,true,true,Seldom
724,60,55,81,55,90,64480445,40,55,38,20,59,54,75,8,99,25,43,93,7,77,true,true,false,Weekly,Never,false,true,false,false,Daily,Monthly,true,false,false,Never
725,100,29,28,6,60,41975526,19,66,38,68,2,33,2,81,93,25,89,93,30,12,false,true,true,Never,Daily,false,false,true,true,Weekly,Often,true,true,false,Often
726,6,59,13,99,93,85574443,78,98,58,23,14,51,23,56,28,11,15,70,36,89,false,true,true,Daily,Daily,false,true,false,true,Once,Once,true,true,true,Often
727,96,60,51,27,67,77745283,64,16,3,44,81,99,94,20,47,51,14,93,60,9,false,false,true,Weekly,Once,false,false,false,true,Seldom,Seldom,false,false,true,Monthly
728,83,49,33,56,18,19643858,13,7,41,85,64,24,60,13,80,47,85,31,42,49,true,true,true,Seldom,Seldom,true,true,false,false,Weekly,Yearly,true,false,true,Yearly
729,73,11,83,48,60,16435213,58,89,25,53,100,5,76,68,85,60,72,80,37,65,false,true,true,Once,Daily,true,true,false,true,Seldom,Seldom,false,false,true,Daily
730,77,83,6,4,47,49474536,17,99,42,94,77,83,4,81,95,29,86,1,73,58,true,false,true,Monthly,Seldom,true,false,false,false,Often,Once,true,false,false,Yearly
731,65,41,74,57,42,25519327,31,94,72,37,10,9,74,50,14,94,87,79,25,95,false,false,true,Never,Daily,false,true,false,false,Seldom,Seldom,false,true,false,Never
732,4,76,48,96,7,64404056,33,21,13,94,79,14,91,39,60,65,90,98,97,23,false,true,true,Never,Yearly,true,false,false,false,Often,Seldom,true,false,true,Weekly
733,72,8,79,6,34,40133172,52,84,57,26,33,47,85,83,31,8,25,15,100,39,false,false,false,Yearly,Weekly,false,true,true,true,Monthly,Once,true,true,false,Daily
734,21,51,49,73,99,68524647,27,25,49,42,43,80,33,1,3,33,48,75,58,40,true,true,false,Weekly,Daily,false,false,false,true,Once,Never,true,false,true,Seldom
735,3,88,10,94,66,53626384,89,36,33,86,64,64,50,56,44,61,2,43,50,28,false,true,true,Yearly,Seldom,true,false,true,true,Yearly,Never,true,false,true,Monthly
736,32,62,99,88,45,12354509,10,26,36,88,39,83,66,31,94,70,31,18,17,43,false,false,false,Once,Often,true,false,false,false,Yearly,Daily,true,true,false,Yearly
737,23,51,80,45,34,45214635,57,58,19,13,21,42,48,19,41,39,4,96,96,85,true,true,false,Monthly,Seldom,true,true,false,false,Never,Often,false,false,true,Daily
738,79,60,86,90,40,15170304,53,78,86,55,35,14,34,100,68,67,23,22,57,17,false,false,false,Seldom,Seldom,true,false,true,false,Never,Monthly,false,true,false,Once
739,42,74,56,73,97,72541569,28,78,17,48,22,66,16,56,8,25,1,27,67,58,true,true,true,Seldom,Often,false,true,false,false,Yearly,Often,false,false,false,Yearly
740,77,100,8,53,5,91995552,39,74,88,31,99,35,53,92,94,27,78,20,65,71,false,false,false,Daily,Yearly,true,false,true,true,Never,Yearly,false,false,true,Once
741,70,76,43,10,32,20085916,46,74,96,15,47,15,87,25,31,66,100,88,52,78,true,false,true,Yearly,Seldom,true,false,true,false,Seldom,Never,true,false,true,Daily
742,74,99,54,39,26,89725297,62,55,6,67,98,23,26,83,53,66,44,58,38,14,false,false,false,Once,Once,true,true,true,true,Once,Monthly,false,false,true,Monthly
743,97,10,95,8,82,87484367,76,100,42,6,35,19,41,93,29,53,78,79,87,75,false,true,true,Often,Monthly,false,true,true,true,Weekly,Never,false,true,false,Yearly
744,44,51,76,97,7,93715170,25,64,95,85,25,65,85,20,14,46,84,3,50,4,true,false,false,Seldom,Daily,true,true,true,true,Monthly,Daily,true,true,false,Once
745,65,19,16,15,45,6530668,37,71,87,83,53,10,43,64,84,28,38,65,63,2,true,false,false,Yearly,Daily,false,true,false,true,Seldom,Once,true,false,true,Once
746,58,59,8,44,16,87950005,59,4,83,30,91,67,52,6,23,2,32,100,10,11,true,false,true,Seldom,Often,true,false,false,false,Monthly,Often,false,false,true,Often
747,49,22,72,66,82,13835184,35,58,73,4,82,67,65,1,80,61,65,75,87,25,false,false,true,Weekly,Never,false,false,true,true,Seldom,Once,false,false,true,Monthly
748,31,53,41,12,24,39949818,76,10,84,92,7,67,13,56,16,80,12,10,59,97,true,true,true,Daily,Yearly,true,false,true,true,Often,Yearly,true,true,false,Yearly
749,36,90,93,46,10,41376094,85,9,50,65,40,42,79,27,39,35,53,30,5,60,false,false,true,Often,Monthly,false,true,false,true,Weekly,Yearly,false,true,false,Once
750,81,33,25,71,59,29629698,80,90,89,45,28,72,37,62,71,64,51,53,58,81,false,false,true,Monthly,Monthly,true,true,false,false,Often,Never,false,false,false,Weekly
751,60,73,48,21,62,24501549,14,41,12,9,37,72,5,9,71,56,7,97,33,54,false,true,true,Yearly,Never,true,true,true,false,Seldom,Daily,false,false,true,Once
752,28,28,28,92,26,54070961,14,67,32,93,70,89,76,70,26,50,41,29,66,74,false,true,false,Often,Weekly,false,true,true,false,Daily,Daily,false,true,true,Yearly
753,54,85,59,60,45,16414889,14,37,29,39,84,40,86,49,13,47,34,34,12,80,true,false,true,Once,Never,false,false,false,false,Yearly,Never,true,false,true,Seldom
754,45,23,33,39,60,80474034,33,39,92,94,100,64,89,25,28,88,67,58,73,87,true,false,false,Never,Seldom,false,false,false,true,Daily,Often,true,false,false,Never
755,46,2,83,24,15,87581448,69,87,35,15,23,100,74,79,23,63,46,42,3,83,true,false,true,Once,Never,false,false,true,false,Yearly,Never,false,false,true,Yearly
756,64,33,74,33,7,45738052,62,61,28,84,1,78,83,96,98,38,30,100,17,10,true,true,false,Seldom,Seldom,true,true,false,false,Monthly,Seldom,false,false,false,Seldom
757,3,75,1,27,3,83967575,68,75,74,15,76,43,47,15,56,28,24,66,47,74,false,false,false,Once,Seldom,true,false,true,false,Often,Daily,true,true,true,Seldom
758,83,64,56,84,23,96884340,90,61,31,2,23,31,22,39,27,27,82,75,42,28,false,false,true,Daily,Weekly,true,false,true,false,Often,Weekly,false,true,true,Daily
759,62,50,65,48,62,40944390,16,82,98,48,13,88,66,16,10,62,28,13,21,84,true,false,false,Monthly,Weekly,false,false,true,false,Weekly,Once,false,false,true,Often
760,27,22,70,94,83,74832857,60,32,59,56,64,70,70,83,94,2,55,83,66,29,true,true,false,Daily,Yearly,false,false,false,true,Once,Weekly,false,false,false,Seldom
761,32,92,43,92,12,12453695,3,17,38,48,37,81,91,55,61,30,15,55,68,55,true,true,true,Daily,Daily,true,true,false,true,Weekly,Monthly,true,false,true,Seldom
762,39,39,61,35,22,70600504,38,56,19,54,86,87,98,75,80,6,81,76,19,34,true,false,false,Often,Never,false,false,false,true,Weekly,Often,true,false,true,Never
763,76,38,79,61,36,50114898,26,76,74,71,89,70,90,46,13,93,19,47,2,71,false,true,false,Never,Seldom,false,true,false,true,Seldom,Often,true,false,false,Daily
764,96,36,34,19,10,79303290,80,47,37,99,65,28,92,94,56,96,76,5,73,89,false,true,true,Often,Daily,true,false,false,true,Often,Seldom,true,true,false,Weekly
765,88,52,100,96,94,22836859,85,12,27,16,97,74,15,76,38,87,68,57,62,17,true,false,false,Seldom,Weekly,false,false,false,true,Never,Yearly,false,false,false,Yearly
766,27,89,80,76,48,51095773,69,32,33,83,74,66,71,2,89,96,64,24,24,45,true,false,false,Daily,Yearly,true,false,false,true,Often,Once,false,true,false,Never
767,48,45,57,53,85,93794352,37,69,71,59,88,78,53,6,93,7,70,2,47,21,false,true,false,Yearly,Once,true,false,true,false,Daily,Daily,true,true,false,Daily
768,83,75,45,85,90,97956662,92,22,66,46,60,35,42,40,55,59,97,59,43,85,false,false,false,Yearly,Monthly,true,true,true,true,Often,Monthly,false,false,false,Daily
769,43,21,78,12,17,76259459,26,32,14,20,27,74,45,23,61,11,94,71,91,75,false,false,false,Daily,Often,false,true,true,true,Daily,Yearly,true,false,true,Never
770,99,98,63,37,46,93259490,55,20,47,50,57,46,23,97,65,49,93,50,36,10,false,true,false,Weekly,Once,true,true,false,false,Monthly,Once,true,true,false,Seldom
771,46,37,69,60,61,53689759,64,4,94,82,43,81,74,99,63,49,33,52,99,55,false,true,true,Weekly,Never,true,false,true,true,Once,Once,false,false,false,Yearly
772,26,94,14,11,2,69011895,60,6,68,62,89,10,53,85,83,14,95,62,14,27,false,true,true,Yearly,Daily,true,true,true,true,Once,Weekly,false,true,true,Never
773,33,39,59,3,37,69809473,73,29,1,46,5,3,84,43,5,47,7,28,24,3,true,false,false,Weekly,Never,false,false,false,true,Yearly,Daily,true,false,true,Monthly
774,16,72,8,52,62,43101451,59,83,98,96,35,93,20,50,67,96,81,46,87,54,true,true,true,Weekly,Yearly,false,false,true,false,Once,Daily,true,false,false,Monthly
775,67,57,76,43,18,61992557,88,73,84,38,50,53,23,27,4,69,28,48,89,49,true,false,true,Weekly,Once,true,true,false,false,Daily,Yearly,false,true,true,Monthly
776,80,32,35,67,44,74293165,40,39,96,37,18,94,41,25,48,98,39,67,91,11,true,false,true,Weekly,Often,false,false,true,false,Seldom,Once,true,true,true,Monthly
777,47,94,73,93,49,92737509,7,4,90,90,82,98,36,10,47,47,26,45,65,5,false,true,true,Daily,Never,true,true,true,true,Weekly,Once,false,false,true,Weekly
778,92,75,18,28,10,22570973,64,66,57,26,26,45,60,46,24,84,76,65,9,78,false,true,false,Daily,Once,false,true,true,true,Never,Once,false,false,false,Never
779,41,48,40,32,64,91236750,68,38,97,6,93,41,84,96,30,13,45,60,42,11,false,false,true,Daily,Often,true,true,true,true,Seldom,Yearly,true,false,true,Daily
780,14,7,36,11,10,76508568,1,32,68,40,89,93,96,5,73,100,88,24,20,59,false,false,false,Yearly,Daily,false,true,false,false,Seldom,Daily,false,true,true,Yearly
781,63,53,60,22,2,24985568,62,7,40,16,48,82,81,49,7,18,86,25,53,94,true,false,false,Monthly,Often,true,false,true,true,Yearly,Monthly,true,false,false,Weekly
782,90,30,6,60,77,42949876,53,11,95,42,97,12,64,95,22,13,37,18,82,89,false,true,false,Once,Daily,true,false,true,true,Never,Never,true,false,false,Often
783,69,18,79,82,81,5074977,97,26,98,87,46,65,71,29,99,48,6,50,84,44,true,false,false,Daily,Seldom,true,false,false,false,Never,Never,true,true,false,Seldom
784,38,93,34,63,97,6888663,31,52,67,11,89,25,78,98,33,60,71,31,79,22,false,true,false,Often,Monthly,true,true,true,true,Once,Daily,false,false,false,Daily
785,32,66,64,36,67,28178758,100,5,55,64,37,58,11,95,15,85,57,31,82,100,false,false,true,Seldom,Never,true,true,false,false,Weekly,Monthly,false,true,true,Never
786,97,7,47,37,63,20247221,76,86,40,74,40,95,46,51,63,28,7,93,60,84,false,true,true,Weekly,Never,true,false,true,true,Often,Often,true,false,false,Weekly
787,38,39,24,8,43,35781495,84,48,47,5,4,34,7,29,15,46,29,97,100,18,true,false,false,Seldom,Seldom,true,true,false,true,Often,Seldom,false,true,true,Never
788,68,66,32,39,32,48195169,19,42,45,77,85,44,85,71,33,27,93,68,82,83,false,true,false,Daily,Yearly,true,true,false,true,Monthly,Seldom,false,true,true,Monthly
789,99,38,41,75,76,20108607,85,92,1,23,72,3,77,23,50,12,27,75,90,35,false,false,true,Never,Weekly,false,false,true,false,Never,Never,false,false,true,Once
790,54,79,62,20,71,37018228,42,34,39,57,69,76,83,13,92,22,93,22,97,98,false,false,true,Often,Daily,false,false,false,true,Weekly,Weekly,true,true,true,Yearly
791,27,94,70,6,64,61268354,36,79,71,47,67,48,57,43,62,78,67,12,16,19,true,true,true,Often,Weekly,true,true,false,true,Monthly,Seldom,true,false,false,Weekly
792,3,8,73,46,55,49487855,50,7,9,49,71,9,35,21,70,55,27,8,95,10,false,false,false,Weekly,Weekly,true,false,true,true,Once,Daily,true,true,false,Once
793,4,36,36,85,96,89600960,96,46,85,20,65,85,92,5,70,57,46,96,52,13,true,true,false,Never,Seldom,true,true,true,true,Yearly,Once,true,false,true,Daily
794,73,39,39,81,79,17826608,9,67,14,21,48,63,82,61,69,54,57,71,8,64,true,true,true,Monthly,Daily,true,true,false,true,Seldom,Daily,false,false,true,Once
795,65,23,83,60,62,8991856,30,32,100,67,18,1,30,78,17,1,58,30,65,55,false,false,true,Monthly,Weekly,false,true,true,true,Daily,Monthly,false,false,true,Daily
796,20,74,18,62,64,13393556,62,58,18,46,21,10,81,59,57,88,40,98,52,47,false,false,true,Daily,Never,false,true,false,false,Seldom,Often,false,true,true,Often
797,91,75,29,50,26,22745147,21,65,62,62,31,9,6,21,36,91,4,15,8,99,false,false,false,Daily,Once,true,true,true,true,Yearly,Seldom,false,true,false,Once
798,35,87,54,68,35,78485179,65,19,87,76,26,3,37,71,17,38,34,97,30,19,true,true,true,Never,Seldom,false,true,false,true,Daily,Monthly,false,false,false,Monthly
799,48,97,6,14,80,28912690,34,94,31,68,7,35,12,11,93,11,100,24,18,50,false,true,true,Seldom,Often,true,true,false,true,Monthly,Weekly,true,false,true,Yearly
800,49,51,25,21,1,58379616,38,5,45,56,41,86,96,40,74,70,72,30,7,87,false,false,true,Seldom,Monthly,false,false,true,true,Seldom,Weekly,true,true,true,Often
801,8,43,26,21,82,77764967,96,32,48,96,48,8,36,50,86,34,21,90,26,19,false,false,true,Once,Monthly,false,true,true,true,Once,Daily,true,true,true,Monthly
802,36,17,56,31,92,18512029,10,63,39,26,45,43,65,50,1,92,2,75,18,82,true,false,true,Once,Monthly,false,false,true,false,Daily,Daily,false,false,true,Often
803,73,52,97,19,45,16603896,31,87,72,100,46,99,37,79,61,81,69,31,79,44,true,false,true,Once,Monthly,true,false,true,false,Monthly,Monthly,true,false,true,Often
804,20,69,55,71,54,36173115,15,69,22,86,41,82,92,97,20,82,3,9,69,62,false,false,false,Monthly,Weekly,true,false,false,true,Yearly,Once,true,false,false,Monthly
805,30,91,98,21,8,20461382,80,1,4,79,44,34,17,63,86,56,49,92,64,28,false,true,true,Yearly,Often,false,true,false,true,Daily,Monthly,false,false,false,Monthly
806,54,89,66,96,31,48333584,37,90,80,63,53,71,79,94,37,29,23,19,50,71,true,false,false,Daily,Daily,true,false,true,true,Never,Yearly,true,true,true,Never
807,68,98,82,7,2,90404241,7,53,85,53,51,48,64,44,94,32,97,90,48,29,true,true,true,Seldom,Once,false,true,true,false,Daily,Never,false,true,true,Yearly
